siparis_id,tarih_saat,musteri_tipi,urun_kategori,siparis_tutar,odeme_yontemi,kargo_firma,teslimat_sure,siparis_durum,memnuniyet_puan,bolge,tarih,saat,gun_adi,hafta
1108,2026-01-02 02:08:11,Kurumsal,Ev & Yaşam,434.18,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.1,İstanbul,2026-01-02,2,Friday,0
7742,2026-01-02 02:49:17,Kurumsal,Giyim,401.09,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.5,Diğer Şehirler,2026-01-02,2,Friday,0
2277,2026-01-02 03:00:54,Bireysel,Giyim,136.09,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,5.0,İstanbul,2026-01-02,3,Friday,0
12852,2026-01-02 03:36:09,Bireysel,Elektronik,1275.84,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.5,İzmir,2026-01-02,3,Friday,0
3496,2026-01-02 03:47:15,Bireysel,Elektronik,1364.79,Havale,Express Lojistik,1,İade,2.1,İstanbul,2026-01-02,3,Friday,0
11300,2026-01-02 03:55:59,Bireysel,Giyim,125.83,Havale,Hızlı Kargo,3,İptal,1.8,İstanbul,2026-01-02,3,Friday,0
7852,2026-01-02 04:10:15,Kurumsal,Giyim,246.35,Havale,Hızlı Kargo,3,Tamamlandı,3.8,Diğer Şehirler,2026-01-02,4,Friday,0
12335,2026-01-02 04:17:55,Bireysel,Giyim,92.11,Kredi Kartı,Süper Kargo,5,Tamamlandı,3.4,İzmir,2026-01-02,4,Friday,0
7309,2026-01-02 04:24:39,Kurumsal,Giyim,568.48,Havale,Süper Kargo,2,Tamamlandı,4.4,İstanbul,2026-01-02,4,Friday,0
7354,2026-01-02 04:34:34,Bireysel,Elektronik,20.0,Kredi Kartı,Süper Kargo,5,Tamamlandı,4.0,Diğer Şehirler,2026-01-02,4,Friday,0
3321,2026-01-02 04:35:22,Bireysel,Ev & Yaşam,52.24,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.5,İstanbul,2026-01-02,4,Friday,0
5870,2026-01-02 04:35:24,Bireysel,Spor,20.0,Kapıda Ödeme,Süper Kargo,5,İptal,1.9,Ankara,2026-01-02,4,Friday,0
3281,2026-01-02 05:39:08,Bireysel,Giyim,151.62,Havale,Süper Kargo,4,Tamamlandı,4.1,Diğer Şehirler,2026-01-02,5,Friday,0
9458,2026-01-02 06:16:12,Kurumsal,Elektronik,2853.79,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.8,Diğer Şehirler,2026-01-02,6,Friday,0
5292,2026-01-02 06:29:12,Bireysel,Ev & Yaşam,104.19,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.7,İzmir,2026-01-02,6,Friday,0
9748,2026-01-02 06:33:44,Kurumsal,Spor,459.65,Havale,Hızlı Kargo,4,Tamamlandı,4.1,Diğer Şehirler,2026-01-02,6,Friday,0
2436,2026-01-02 06:35:21,Bireysel,Kitap & Hobi,83.97,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.8,İstanbul,2026-01-02,6,Friday,0
13199,2026-01-02 06:39:58,Bireysel,Giyim,339.72,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.3,İstanbul,2026-01-02,6,Friday,0
1049,2026-01-02 06:51:11,Bireysel,Giyim,121.7,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.2,Diğer Şehirler,2026-01-02,6,Friday,0
4240,2026-01-02 07:06:49,Kurumsal,Giyim,379.67,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.7,İstanbul,2026-01-02,7,Friday,0
7592,2026-01-02 07:11:58,Bireysel,Ev & Yaşam,247.88,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.0,Ankara,2026-01-02,7,Friday,0
4298,2026-01-02 07:12:04,Bireysel,Giyim,168.16,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.8,İstanbul,2026-01-02,7,Friday,0
5930,2026-01-02 07:13:41,Bireysel,Spor,341.32,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.9,Ankara,2026-01-02,7,Friday,0
9440,2026-01-02 07:58:09,Bireysel,Elektronik,20.0,Kapıda Ödeme,Express Lojistik,3,Tamamlandı,4.8,Ankara,2026-01-02,7,Friday,0
7727,2026-01-02 08:46:44,Bireysel,Spor,449.81,Kapıda Ödeme,Hızlı Kargo,2,Tamamlandı,4.7,İzmir,2026-01-02,8,Friday,0
8610,2026-01-02 09:00:34,Bireysel,Kitap & Hobi,171.63,Kredi Kartı,Süper Kargo,6,Tamamlandı,3.5,Diğer Şehirler,2026-01-02,9,Friday,0
6099,2026-01-02 09:51:55,Bireysel,Elektronik,1532.09,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.5,Ankara,2026-01-02,9,Friday,0
3020,2026-01-02 10:55:19,Bireysel,Elektronik,1415.82,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.4,Ankara,2026-01-02,10,Friday,0
13172,2026-01-02 11:32:13,Bireysel,Spor,172.07,Kredi Kartı,Express Lojistik,1,Tamamlandı,5.0,İstanbul,2026-01-02,11,Friday,0
4961,2026-01-02 13:14:09,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.0,Ankara,2026-01-02,13,Friday,0
6520,2026-01-02 13:16:52,Bireysel,Kitap & Hobi,58.21,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2026-01-02,13,Friday,0
9041,2026-01-02 14:32:43,Bireysel,Ev & Yaşam,20.0,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.7,İstanbul,2026-01-02,14,Friday,0
12919,2026-01-02 14:57:03,Bireysel,Elektronik,1076.76,Kredi Kartı,Hızlı Kargo,5,Tamamlandı,4.0,Diğer Şehirler,2026-01-02,14,Friday,0
7570,2026-01-02 15:25:11,Kurumsal,Ev & Yaşam,20.0,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.7,İstanbul,2026-01-02,15,Friday,0
11743,2026-01-02 15:26:57,Kurumsal,Kitap & Hobi,189.89,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.6,İzmir,2026-01-02,15,Friday,0
11272,2026-01-02 15:38:51,Kurumsal,Elektronik,2679.0,Kapıda Ödeme,Hızlı Kargo,2,İade,2.3,Ankara,2026-01-02,15,Friday,0
7759,2026-01-02 15:49:38,Kurumsal,Kitap & Hobi,91.53,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.3,İzmir,2026-01-02,15,Friday,0
9933,2026-01-02 15:58:16,Kurumsal,Ev & Yaşam,821.85,Havale,Express Lojistik,2,Tamamlandı,4.6,İzmir,2026-01-02,15,Friday,0
4541,2026-01-02 16:00:52,Bireysel,Kitap & Hobi,47.28,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.0,Diğer Şehirler,2026-01-02,16,Friday,0
9653,2026-01-02 16:03:09,Bireysel,Kitap & Hobi,94.88,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.8,Diğer Şehirler,2026-01-02,16,Friday,0
12937,2026-01-02 16:23:25,Bireysel,Ev & Yaşam,480.69,Kapıda Ödeme,Süper Kargo,4,İptal,1.6,İstanbul,2026-01-02,16,Friday,0
3367,2026-01-02 16:27:43,Bireysel,Elektronik,1665.91,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.1,Diğer Şehirler,2026-01-02,16,Friday,0
8012,2026-01-02 16:35:30,Kurumsal,Elektronik,458.46,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.9,İstanbul,2026-01-02,16,Friday,0
12468,2026-01-02 16:43:36,Kurumsal,Elektronik,1568.46,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.5,İzmir,2026-01-02,16,Friday,0
9564,2026-01-02 16:53:52,Bireysel,Giyim,219.29,Kapıda Ödeme,Süper Kargo,6,Tamamlandı,3.4,Diğer Şehirler,2026-01-02,16,Friday,0
13280,2026-01-02 16:56:09,Bireysel,Giyim,82.99,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.6,Ankara,2026-01-02,16,Friday,0
1931,2026-01-02 16:58:22,Bireysel,Elektronik,1382.67,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,5.0,İstanbul,2026-01-02,16,Friday,0
9722,2026-01-02 17:03:47,Bireysel,Ev & Yaşam,339.57,Havale,Süper Kargo,4,Tamamlandı,3.8,Ankara,2026-01-02,17,Friday,0
1477,2026-01-02 17:06:11,Bireysel,Giyim,20.0,Havale,Hızlı Kargo,2,Tamamlandı,4.7,İzmir,2026-01-02,17,Friday,0
6289,2026-01-02 17:07:13,Bireysel,Elektronik,1083.63,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.6,İstanbul,2026-01-02,17,Friday,0
6979,2026-01-02 17:21:02,Bireysel,Giyim,371.6,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.1,İzmir,2026-01-02,17,Friday,0
3541,2026-01-02 17:28:00,Bireysel,Elektronik,1543.07,Havale,Hızlı Kargo,3,Tamamlandı,4.6,İstanbul,2026-01-02,17,Friday,0
11586,2026-01-02 17:37:17,Bireysel,Ev & Yaşam,29.25,Kapıda Ödeme,Hızlı Kargo,4,İade,2.6,Ankara,2026-01-02,17,Friday,0
4145,2026-01-02 17:47:38,Bireysel,Elektronik,1284.25,Havale,Hızlı Kargo,4,Tamamlandı,4.1,Diğer Şehirler,2026-01-02,17,Friday,0
10256,2026-01-02 17:50:09,Bireysel,Giyim,263.46,Havale,Süper Kargo,4,Tamamlandı,4.3,İstanbul,2026-01-02,17,Friday,0
1700,2026-01-02 17:58:27,Bireysel,Ev & Yaşam,141.11,Havale,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2026-01-02,17,Friday,0
10090,2026-01-02 18:06:54,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.9,İstanbul,2026-01-02,18,Friday,0
2399,2026-01-02 18:10:42,Bireysel,Elektronik,20.0,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.1,İstanbul,2026-01-02,18,Friday,0
2136,2026-01-02 18:10:57,Kurumsal,Giyim,562.9,Kredi Kartı,Express Lojistik,2,Tamamlandı,5.0,İstanbul,2026-01-02,18,Friday,0
8808,2026-01-02 18:12:03,Bireysel,Giyim,58.94,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.5,Diğer Şehirler,2026-01-02,18,Friday,0
4393,2026-01-02 18:22:19,Kurumsal,Elektronik,843.95,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.6,İstanbul,2026-01-02,18,Friday,0
12862,2026-01-02 18:28:48,Bireysel,Kitap & Hobi,141.41,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.1,Diğer Şehirler,2026-01-02,18,Friday,0
8056,2026-01-02 18:31:30,Bireysel,Spor,20.0,Kapıda Ödeme,Express Lojistik,4,Tamamlandı,4.3,Diğer Şehirler,2026-01-02,18,Friday,0
6507,2026-01-02 18:35:28,Bireysel,Giyim,223.18,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.1,İstanbul,2026-01-02,18,Friday,0
5019,2026-01-02 18:50:47,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.8,İstanbul,2026-01-02,18,Friday,0
6591,2026-01-02 18:59:21,Bireysel,Kitap & Hobi,77.06,Kapıda Ödeme,Süper Kargo,4,İade,2.3,İstanbul,2026-01-02,18,Friday,0
11639,2026-01-02 19:02:20,Bireysel,Ev & Yaşam,170.48,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,5.0,Diğer Şehirler,2026-01-02,19,Friday,0
7526,2026-01-02 19:06:40,Bireysel,Giyim,332.33,Havale,Süper Kargo,4,Tamamlandı,3.5,Ankara,2026-01-02,19,Friday,0
1215,2026-01-02 19:16:25,Kurumsal,Giyim,230.14,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.7,Diğer Şehirler,2026-01-02,19,Friday,0
5072,2026-01-02 19:16:39,Bireysel,Elektronik,1612.77,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,4.2,İzmir,2026-01-02,19,Friday,0
5222,2026-01-02 19:20:17,Bireysel,Giyim,114.65,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.7,Ankara,2026-01-02,19,Friday,0
6067,2026-01-02 19:20:23,Kurumsal,Spor,723.65,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.3,Diğer Şehirler,2026-01-02,19,Friday,0
7378,2026-01-02 19:20:27,Bireysel,Giyim,338.29,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,4.7,İstanbul,2026-01-02,19,Friday,0
11497,2026-01-02 19:26:51,Kurumsal,Elektronik,840.11,Havale,Süper Kargo,4,Tamamlandı,4.4,İstanbul,2026-01-02,19,Friday,0
3549,2026-01-02 19:28:17,Kurumsal,Elektronik,1666.43,Havale,Hızlı Kargo,5,Tamamlandı,4.8,Diğer Şehirler,2026-01-02,19,Friday,0
10185,2026-01-02 19:29:41,Bireysel,Elektronik,672.48,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.4,Ankara,2026-01-02,19,Friday,0
5628,2026-01-02 19:37:14,Bireysel,Ev & Yaşam,273.4,Kapıda Ödeme,Express Lojistik,1,Tamamlandı,4.9,İstanbul,2026-01-02,19,Friday,0
9084,2026-01-02 19:40:51,Bireysel,Elektronik,933.93,Havale,Hızlı Kargo,4,Tamamlandı,4.4,Diğer Şehirler,2026-01-02,19,Friday,0
11688,2026-01-02 19:42:10,Bireysel,Giyim,20.0,Kredi Kartı,Express Lojistik,2,İade,2.6,Diğer Şehirler,2026-01-02,19,Friday,0
2122,2026-01-02 19:45:04,Bireysel,Giyim,337.59,Havale,Hızlı Kargo,1,Tamamlandı,4.2,İstanbul,2026-01-02,19,Friday,0
3500,2026-01-02 19:48:50,Bireysel,Giyim,206.52,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.3,Diğer Şehirler,2026-01-02,19,Friday,0
4015,2026-01-02 19:53:41,Kurumsal,Giyim,360.26,Havale,Süper Kargo,2,Tamamlandı,4.3,İstanbul,2026-01-02,19,Friday,0
7599,2026-01-02 19:54:38,Bireysel,Ev & Yaşam,20.0,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.1,Diğer Şehirler,2026-01-02,19,Friday,0
3233,2026-01-02 19:56:36,Bireysel,Giyim,35.16,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,5.0,İstanbul,2026-01-02,19,Friday,0
7868,2026-01-02 20:00:58,Bireysel,Giyim,152.43,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.7,Diğer Şehirler,2026-01-02,20,Friday,0
7738,2026-01-02 20:07:38,Bireysel,Giyim,80.66,Kredi Kartı,Express Lojistik,1,Tamamlandı,5.0,İstanbul,2026-01-02,20,Friday,0
3131,2026-01-02 20:11:12,Kurumsal,Elektronik,3853.62,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.2,İzmir,2026-01-02,20,Friday,0
7336,2026-01-02 20:12:34,Kurumsal,Giyim,333.17,Kapıda Ödeme,Süper Kargo,4,Tamamlandı,3.7,İzmir,2026-01-02,20,Friday,0
1419,2026-01-02 20:14:29,Bireysel,Elektronik,1359.61,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.7,Ankara,2026-01-02,20,Friday,0
11593,2026-01-02 20:17:07,Bireysel,Kitap & Hobi,136.84,Havale,Süper Kargo,2,Tamamlandı,5.0,İstanbul,2026-01-02,20,Friday,0
9842,2026-01-02 20:28:09,Bireysel,Giyim,209.01,Havale,Express Lojistik,4,Tamamlandı,4.6,Diğer Şehirler,2026-01-02,20,Friday,0
1622,2026-01-02 20:34:06,Bireysel,Elektronik,614.71,Kredi Kartı,Hızlı Kargo,2,İptal,1.6,İzmir,2026-01-02,20,Friday,0
9039,2026-01-02 20:52:44,Bireysel,Elektronik,20.0,Havale,Express Lojistik,4,Tamamlandı,4.3,Diğer Şehirler,2026-01-02,20,Friday,0
9148,2026-01-02 21:04:36,Bireysel,Elektronik,1005.82,Kredi Kartı,Hızlı Kargo,4,İade,2.3,Diğer Şehirler,2026-01-02,21,Friday,0
11861,2026-01-02 21:04:46,Bireysel,Kitap & Hobi,37.58,Kredi Kartı,Express Lojistik,3,Tamamlandı,4.9,Diğer Şehirler,2026-01-02,21,Friday,0
9991,2026-01-02 21:05:13,Bireysel,Kitap & Hobi,104.31,Havale,Hızlı Kargo,2,Tamamlandı,4.7,İstanbul,2026-01-02,21,Friday,0
6190,2026-01-02 21:11:40,Kurumsal,Kitap & Hobi,290.07,Kredi Kartı,Süper Kargo,4,Tamamlandı,4.3,İzmir,2026-01-02,21,Friday,0
4765,2026-01-02 21:13:36,Bireysel,Spor,271.07,Kredi Kartı,Hızlı Kargo,1,Tamamlandı,5.0,İstanbul,2026-01-02,21,Friday,0
10478,2026-01-02 21:24:40,Kurumsal,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,2,İade,3.0,İstanbul,2026-01-02,21,Friday,0
1162,2026-01-02 21:24:55,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.7,İzmir,2026-01-02,21,Friday,0
5249,2026-01-02 21:26:28,Kurumsal,Kitap & Hobi,455.54,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.9,Ankara,2026-01-02,21,Friday,0
6723,2026-01-02 21:28:36,Bireysel,Ev & Yaşam,403.09,Havale,Süper Kargo,3,Tamamlandı,3.6,İstanbul,2026-01-02,21,Friday,0
1741,2026-01-02 21:31:06,Bireysel,Giyim,25.89,Kredi Kartı,Express Lojistik,1,Tamamlandı,5.0,İstanbul,2026-01-02,21,Friday,0
3366,2026-01-02 21:34:47,Bireysel,Elektronik,20.0,Havale,Süper Kargo,4,Tamamlandı,3.7,Diğer Şehirler,2026-01-02,21,Friday,0
3985,2026-01-02 21:38:24,Bireysel,Ev & Yaşam,454.98,Havale,Express Lojistik,1,Tamamlandı,5.0,İstanbul,2026-01-02,21,Friday,0
1631,2026-01-02 21:54:52,Kurumsal,Kitap & Hobi,64.41,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.4,Ankara,2026-01-02,21,Friday,0
1794,2026-01-02 21:59:54,Bireysel,Giyim,264.03,Havale,Hızlı Kargo,3,Tamamlandı,3.9,Diğer Şehirler,2026-01-02,21,Friday,0
4797,2026-01-02 22:08:53,Bireysel,Giyim,79.99,Havale,Hızlı Kargo,2,Tamamlandı,4.7,İstanbul,2026-01-02,22,Friday,0
12744,2026-01-02 22:11:21,Bireysel,Kitap & Hobi,125.3,Havale,Süper Kargo,6,Tamamlandı,3.6,Diğer Şehirler,2026-01-02,22,Friday,0
4632,2026-01-02 22:16:48,Bireysel,Elektronik,965.73,Havale,Hızlı Kargo,1,Tamamlandı,4.8,İstanbul,2026-01-02,22,Friday,0
11350,2026-01-02 22:41:23,Bireysel,Elektronik,516.31,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.2,İstanbul,2026-01-02,22,Friday,0
13124,2026-01-02 22:43:36,Bireysel,Giyim,199.73,Havale,Hızlı Kargo,2,Tamamlandı,4.0,İstanbul,2026-01-02,22,Friday,0
11692,2026-01-02 22:50:14,Bireysel,Kitap & Hobi,27.46,Havale,Süper Kargo,3,İptal,1.6,Diğer Şehirler,2026-01-02,22,Friday,0
9574,2026-01-02 22:54:18,Kurumsal,Kitap & Hobi,338.05,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.5,İzmir,2026-01-02,22,Friday,0
6853,2026-01-02 22:58:21,Bireysel,Ev & Yaşam,240.52,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.3,İstanbul,2026-01-02,22,Friday,0
9733,2026-01-02 22:59:12,Kurumsal,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.2,İstanbul,2026-01-02,22,Friday,0
5411,2026-01-02 23:00:00,Bireysel,Elektronik,117.97,Kredi Kartı,Express Lojistik,4,Tamamlandı,5.0,Ankara,2026-01-02,23,Friday,0
12490,2026-01-02 23:00:32,Bireysel,Ev & Yaşam,476.02,Kredi Kartı,Hızlı Kargo,4,Tamamlandı,4.3,Diğer Şehirler,2026-01-02,23,Friday,0
13300,2026-01-02 23:00:55,Kurumsal,Elektronik,2030.49,Kredi Kartı,Express Lojistik,3,İade,3.0,Diğer Şehirler,2026-01-02,23,Friday,0
3208,2026-01-02 23:02:52,Kurumsal,Kitap & Hobi,280.92,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.2,İzmir,2026-01-02,23,Friday,0
12991,2026-01-02 23:10:04,Bireysel,Elektronik,1051.78,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.4,İstanbul,2026-01-02,23,Friday,0
3528,2026-01-02 23:11:20,Bireysel,Giyim,328.72,Kapıda Ödeme,Hızlı Kargo,3,Tamamlandı,4.7,Ankara,2026-01-02,23,Friday,0
9196,2026-01-02 23:16:36,Bireysel,Kitap & Hobi,22.13,Kredi Kartı,Süper Kargo,6,Tamamlandı,3.5,Diğer Şehirler,2026-01-02,23,Friday,0
5778,2026-01-02 23:22:10,Bireysel,Elektronik,1838.53,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.1,İstanbul,2026-01-02,23,Friday,0
12172,2026-01-02 23:26:16,Kurumsal,Ev & Yaşam,393.43,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.8,Ankara,2026-01-02,23,Friday,0
8321,2026-01-02 23:31:42,Kurumsal,Ev & Yaşam,381.3,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.4,İzmir,2026-01-02,23,Friday,0
12076,2026-01-02 23:44:19,Bireysel,Giyim,324.68,Havale,Express Lojistik,2,Tamamlandı,4.5,İstanbul,2026-01-02,23,Friday,0
8259,2026-01-02 23:46:44,Bireysel,Elektronik,1234.11,Kapıda Ödeme,Süper Kargo,6,Tamamlandı,4.0,Diğer Şehirler,2026-01-02,23,Friday,0
2583,2026-01-02 23:50:55,Bireysel,Kitap & Hobi,29.48,Havale,Hızlı Kargo,3,Tamamlandı,5.0,İzmir,2026-01-02,23,Friday,0
1448,2026-01-02 23:52:52,Bireysel,Ev & Yaşam,184.48,Havale,Hızlı Kargo,3,İade,2.5,Diğer Şehirler,2026-01-02,23,Friday,0
1410,2026-01-02 23:59:06,Bireysel,Kitap & Hobi,20.0,Havale,Süper Kargo,3,Tamamlandı,4.6,İstanbul,2026-01-02,23,Friday,0
7211,2026-01-03 00:03:03,Bireysel,Spor,163.86,Havale,Süper Kargo,5,İade,3.4,Ankara,2026-01-03,0,Saturday,0
9173,2026-01-03 00:15:22,Bireysel,Elektronik,512.57,Kapıda Ödeme,Hızlı Kargo,4,Tamamlandı,4.4,Ankara,2026-01-03,0,Saturday,0
9194,2026-01-03 00:19:04,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,3,İade,2.0,İstanbul,2026-01-03,0,Saturday,0
10851,2026-01-03 00:25:26,Kurumsal,Spor,412.66,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,5.0,İzmir,2026-01-03,0,Saturday,0
3558,2026-01-03 00:39:43,Bireysel,Ev & Yaşam,85.51,Kapıda Ödeme,Express Lojistik,2,Tamamlandı,5.0,İstanbul,2026-01-03,0,Saturday,0
2671,2026-01-03 00:40:58,Bireysel,Elektronik,20.0,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.5,İzmir,2026-01-03,0,Saturday,0
5898,2026-01-03 00:44:30,Bireysel,Kitap & Hobi,152.81,Kredi Kartı,Express Lojistik,2,Tamamlandı,5.0,İstanbul,2026-01-03,0,Saturday,0
6270,2026-01-03 00:47:21,Bireysel,Kitap & Hobi,20.0,Havale,Süper Kargo,4,Tamamlandı,4.4,İzmir,2026-01-03,0,Saturday,0
7000,2026-01-03 00:57:17,Bireysel,Elektronik,759.34,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.4,İstanbul,2026-01-03,0,Saturday,0
3890,2026-01-03 01:00:50,Bireysel,Giyim,183.26,Kredi Kartı,Süper Kargo,3,Tamamlandı,3.8,İzmir,2026-01-03,1,Saturday,0
6862,2026-01-03 01:01:57,Bireysel,Kitap & Hobi,99.52,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.5,İstanbul,2026-01-03,1,Saturday,0
10253,2026-01-03 01:12:59,Kurumsal,Elektronik,3084.53,Kredi Kartı,Express Lojistik,4,Tamamlandı,4.8,İzmir,2026-01-03,1,Saturday,0
5505,2026-01-03 01:13:22,Bireysel,Giyim,20.0,Havale,Hızlı Kargo,4,Tamamlandı,4.3,Ankara,2026-01-03,1,Saturday,0
8506,2026-01-03 01:30:01,Kurumsal,Kitap & Hobi,41.97,Havale,Hızlı Kargo,3,Tamamlandı,4.2,Ankara,2026-01-03,1,Saturday,0
13276,2026-01-03 01:34:35,Bireysel,Giyim,75.89,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.7,İzmir,2026-01-03,1,Saturday,0
12777,2026-01-03 02:03:32,Bireysel,Spor,342.24,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,5.0,İstanbul,2026-01-03,2,Saturday,0
5453,2026-01-03 02:20:04,Bireysel,Giyim,78.11,Kredi Kartı,Süper Kargo,3,Tamamlandı,4.6,Diğer Şehirler,2026-01-03,2,Saturday,0
5169,2026-01-03 02:26:23,Bireysel,Ev & Yaşam,210.55,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.5,Ankara,2026-01-03,2,Saturday,0
12587,2026-01-03 02:41:24,Bireysel,Ev & Yaşam,281.2,Kapıda Ödeme,Hızlı Kargo,3,Tamamlandı,4.1,İstanbul,2026-01-03,2,Saturday,0
6202,2026-01-03 02:41:53,Bireysel,Elektronik,20.0,Havale,Süper Kargo,3,Tamamlandı,4.3,Diğer Şehirler,2026-01-03,2,Saturday,0
6172,2026-01-03 02:48:47,Bireysel,Giyim,46.26,Kredi Kartı,Hızlı Kargo,2,Tamamlandı,4.3,Ankara,2026-01-03,2,Saturday,0
3199,2026-01-03 02:48:47,Kurumsal,Spor,914.8,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.6,Diğer Şehirler,2026-01-03,2,Saturday,0
10560,2026-01-03 02:58:39,Kurumsal,Spor,219.59,Kredi Kartı,Süper Kargo,5,Tamamlandı,3.9,Diğer Şehirler,2026-01-03,2,Saturday,0
8599,2026-01-03 03:01:25,Kurumsal,Ev & Yaşam,1086.03,Kredi Kartı,Express Lojistik,1,Tamamlandı,4.8,İstanbul,2026-01-03,3,Saturday,0
4256,2026-01-03 03:26:28,Kurumsal,Ev & Yaşam,1014.27,Kredi Kartı,Süper Kargo,2,Tamamlandı,4.6,İstanbul,2026-01-03,3,Saturday,0
12816,2026-01-03 03:42:32,Bireysel,Kitap & Hobi,77.08,Kredi Kartı,Express Lojistik,2,Tamamlandı,4.8,Ankara,2026-01-03,3,Saturday,0
6581,2026-01-03 03:46:56,Bireysel,Giyim,63.61,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,5.0,Diğer Şehirler,2026-01-03,3,Saturday,0
11853,2026-01-03 04:19:18,Bireysel,Elektronik,1050.13,Havale,Express Lojistik,2,Tamamlandı,4.9,İzmir,2026-01-03,4,Saturday,0
4693,2026-01-03 04:25:57,Bireysel,Spor,20.0,Kredi Kartı,Hızlı Kargo,2,İade,2.8,Ankara,2026-01-03,4,Saturday,0
5180,2026-01-03 04:30:22,Bireysel,Elektronik,20.0,Kapıda Ödeme,Hızlı Kargo,3,Tamamlandı,4.7,İstanbul,2026-01-03,4,Saturday,0
9605,2026-01-03 04:40:35,Kurumsal,Giyim,175.22,Kredi Kartı,Hızlı Kargo,3,Tamamlandı,4.6,İstanbul,2026-01-03,4,Saturday,0
