rezervasyon_id,tarih_saat,musteri_tipi,cadir_tipi,yas_grubu,odeme_yontemi,sezon,konaklama_gece,toplam_tutar,checkin_sure_dk,memnuniyet_puan,ekstra_kahvalti,ekstra_somine,ekstra_aktivite,onceki_ziyaret,ek_harcama
RZV32368,2025-12-20 16:22:00,Çift,Royal,36-45,Kredi Kartı,Kış,3,6578.9,30,4.4,True,False,True,0,1398.56
RZV32369,2025-12-20 16:46:00,Aile,Royal,18-25,Kredi Kartı,Kış,3,6939.51,31,4.4,True,True,True,0,1173.43
RZV32370,2025-12-20 16:57:00,Arkadaş Grubu,Lüks,46-60,Nakit,Kış,4,10874.95,15,4.2,True,False,True,2,2257.87
RZV32371,2025-12-20 17:04:00,Arkadaş Grubu,Royal,36-45,Kredi Kartı,Kış,3,7482.72,22,4.0,False,False,False,1,1231.85
RZV32372,2025-12-20 17:27:00,Aile,Standart,36-45,Online Ödeme,Kış,4,6688.91,29,3.7,False,False,False,1,671.64
RZV32373,2025-12-20 17:31:00,Çift,Royal,26-35,Nakit,Kış,4,9014.24,27,4.4,True,True,True,0,1586.91
RZV32374,2025-12-20 17:50:00,Arkadaş Grubu,Lüks,36-45,Havale,Kış,3,8956.58,14,4.6,True,False,True,1,2313.95
RZV32375,2025-12-20 17:51:00,Arkadaş Grubu,Standart,26-35,Kredi Kartı,Kış,4,6177.18,27,4.1,True,False,False,2,687.72
RZV32376,2025-12-20 18:15:00,Çift,Royal,36-45,Havale,Kış,2,4528.94,8,4.5,True,True,False,0,1404.07
RZV32377,2025-12-20 18:32:00,Arkadaş Grubu,Lüks,36-45,Nakit,Kış,2,5563.61,9,4.7,True,True,True,0,1275.17
RZV32378,2025-12-20 18:33:00,Tek Kişi,Lüks,18-25,Nakit,Kış,1,3231.23,12,4.3,True,False,False,0,908.99
RZV32379,2025-12-20 19:30:00,Aile,Standart,18-25,Kredi Kartı,Kış,4,6632.87,12,4.0,True,True,True,0,1345.44
RZV32380,2025-12-20 20:03:00,Çift,Standart,26-35,Online Ödeme,Kış,2,3457.44,11,4.1,True,False,False,2,649.59
RZV32381,2025-12-20 21:30:00,Çift,Royal,26-35,Kredi Kartı,Kış,3,7144.2,15,3.9,True,True,True,0,1166.21
RZV32382,2025-12-20 21:33:00,Arkadaş Grubu,Lüks,26-35,Nakit,Kış,2,6139.45,8,4.6,True,False,False,0,1583.13
RZV32383,2025-12-20 21:43:00,Aile,Royal,36-45,Kredi Kartı,Kış,4,9099.44,10,3.4,True,False,False,2,1468.71
RZV32384,2025-12-20 21:49:00,Çift,Royal,18-25,Online Ödeme,Kış,2,4398.98,20,4.1,True,True,True,8,1540.47
RZV32385,2025-12-20 22:04:00,Çift,Royal,36-45,Online Ödeme,Kış,3,6542.31,15,4.2,True,True,True,3,1383.61
RZV32386,2025-12-20 22:18:00,Çift,Lüks,18-25,Nakit,Kış,2,5585.14,9,4.7,True,True,True,0,1847.81
RZV32387,2025-12-20 22:33:00,Aile,Standart,46-60,Kredi Kartı,Kış,7,11859.13,6,3.7,False,False,False,1,1115.73
RZV32388,2025-12-20 22:50:00,Çift,Standart,36-45,Havale,Kış,2,3220.5,7,3.7,True,False,False,1,485.67
RZV32389,2025-12-21 10:29:00,Çift,Lüks,36-45,Kredi Kartı,Kış,4,11742.92,15,5.0,True,True,False,0,2520.19
RZV32390,2025-12-21 11:58:00,Çift,Lüks,18-25,Kredi Kartı,Kış,2,5389.87,21,4.4,True,True,True,6,1649.76
RZV32391,2025-12-21 12:14:00,Arkadaş Grubu,Royal,26-35,Kredi Kartı,Kış,3,7322.14,6,4.1,True,False,False,0,1613.87
RZV32392,2025-12-21 12:18:00,Aile,Standart,18-25,Online Ödeme,Kış,4,7314.3,5,3.9,False,True,False,1,704.23
RZV32393,2025-12-21 12:22:00,Arkadaş Grubu,Royal,26-35,Online Ödeme,Kış,4,8658.61,11,4.4,True,True,False,2,1472.84
RZV32394,2025-12-21 12:24:00,Çift,Ekonomik,18-25,Kredi Kartı,Kış,3,3609.3,18,3.5,True,False,True,0,599.83
RZV32395,2025-12-21 12:58:00,Çift,Royal,26-35,Kredi Kartı,Kış,4,9173.03,11,4.1,False,False,False,0,1339.59
RZV32396,2025-12-21 13:01:00,Çift,Standart,26-35,Kredi Kartı,Kış,2,3255.32,8,3.7,False,True,False,2,503.37
RZV32397,2025-12-21 13:10:00,Aile,Standart,26-35,Kredi Kartı,Kış,5,7718.65,8,3.8,True,True,True,2,1431.33
RZV32398,2025-12-21 13:18:00,Aile,Standart,36-45,Online Ödeme,Kış,3,4698.71,9,3.3,True,True,False,0,884.26
RZV32399,2025-12-21 13:25:00,Arkadaş Grubu,Standart,26-35,Online Ödeme,Kış,2,3680.47,15,3.8,True,False,True,6,1001.02
RZV32400,2025-12-21 13:32:00,Çift,Lüks,36-45,Havale,Kış,2,6201.52,10,4.4,True,True,True,7,2207.3
RZV32401,2025-12-21 13:43:00,Arkadaş Grubu,Royal,26-35,Kredi Kartı,Kış,3,7794.65,12,3.7,True,False,False,0,1300.46
RZV32402,2025-12-21 13:55:00,Çift,Royal,36-45,Kredi Kartı,Kış,3,7054.98,8,4.1,True,False,False,1,1510.55
RZV32403,2025-12-21 14:18:00,Arkadaş Grubu,Royal,46-60,Kredi Kartı,Kış,2,5120.84,21,4.7,True,True,False,5,1100.08
RZV32404,2025-12-21 14:20:00,Aile,Royal,36-45,Kredi Kartı,Kış,3,7592.02,26,4.4,True,True,False,1,1632.27
RZV32405,2025-12-21 14:31:00,Arkadaş Grubu,Ekonomik,26-35,Kredi Kartı,Kış,3,4111.83,16,3.6,False,False,False,0,426.34
RZV32406,2025-12-21 14:55:00,Çift,Standart,26-35,Kredi Kartı,Kış,4,6173.25,22,4.2,False,True,False,3,1116.33
RZV32407,2025-12-21 15:04:00,Çift,Royal,46-60,Online Ödeme,Kış,3,7357.79,14,4.1,True,True,False,0,1222.42
RZV32408,2025-12-21 15:04:00,Aile,Royal,18-25,Nakit,Kış,4,9646.86,14,4.1,True,True,False,4,1431.35
RZV32409,2025-12-21 15:11:00,Çift,Lüks,36-45,Kredi Kartı,Kış,3,9005.71,22,5.0,False,False,False,4,1200.44
RZV32410,2025-12-21 15:14:00,Çift,Royal,18-25,Online Ödeme,Kış,3,7146.26,28,4.4,True,True,True,2,1528.06
RZV32411,2025-12-21 16:11:00,Çift,Lüks,18-25,Kredi Kartı,Kış,4,12604.42,31,4.1,True,True,False,2,2248.88
RZV32412,2025-12-21 16:18:00,Çift,Standart,26-35,Kredi Kartı,Kış,3,5577.42,31,3.6,True,True,True,0,932.69
RZV32413,2025-12-21 16:23:00,Çift,Royal,26-35,Nakit,Kış,2,5073.13,11,4.0,True,True,False,3,1152.16
RZV32414,2025-12-21 16:29:00,Çift,Royal,60+,Online Ödeme,Kış,4,10225.23,18,3.7,False,False,False,6,1090.75
RZV32415,2025-12-21 16:48:00,Çift,Lüks,60+,Kredi Kartı,Kış,4,11861.69,13,4.4,True,True,False,3,2683.55
RZV32416,2025-12-21 16:57:00,Çift,Ekonomik,26-35,Kredi Kartı,Kış,2,2647.21,39,3.6,True,False,False,0,243.44
RZV32417,2025-12-21 17:13:00,Arkadaş Grubu,Standart,26-35,Nakit,Kış,3,5013.88,28,3.9,False,False,False,1,792.78
RZV32418,2025-12-21 17:13:00,Çift,Lüks,26-35,Online Ödeme,Kış,3,8675.61,20,4.3,True,True,True,3,2293.85
RZV32419,2025-12-21 17:35:00,Çift,Lüks,46-60,Kredi Kartı,Kış,3,9630.58,24,4.6,True,False,False,1,1570.59
RZV32420,2025-12-21 17:37:00,Aile,Ekonomik,18-25,Nakit,Kış,4,5513.32,15,3.3,True,False,False,1,372.94
RZV32421,2025-12-21 17:47:00,Aile,Lüks,36-45,Havale,Kış,4,12333.68,20,4.4,True,True,True,0,3265.92
RZV32422,2025-12-21 17:54:00,Aile,Royal,60+,Online Ödeme,Kış,3,7622.44,27,4.5,True,True,False,0,1660.84
RZV32423,2025-12-21 18:13:00,Çift,Royal,26-35,Kredi Kartı,Kış,2,4627.07,6,4.4,True,True,True,1,1221.54
RZV32424,2025-12-21 18:26:00,Aile,Royal,36-45,Kredi Kartı,Kış,7,16439.29,7,4.1,True,True,False,0,1562.44
RZV32425,2025-12-21 18:39:00,Aile,Royal,26-35,Online Ödeme,Kış,4,10131.22,8,4.5,True,False,True,0,1934.63
RZV32426,2025-12-21 18:40:00,Aile,Standart,26-35,Kredi Kartı,Kış,5,8326.69,8,3.8,True,False,False,1,1171.73
RZV32427,2025-12-21 18:48:00,Arkadaş Grubu,Royal,18-25,Online Ödeme,Kış,4,8644.1,7,4.5,True,False,True,3,1541.06
RZV32428,2025-12-21 18:52:00,Çift,Royal,36-45,Online Ödeme,Kış,3,6930.51,11,4.3,True,True,False,0,1597.43
RZV32429,2025-12-21 18:55:00,Çift,Standart,36-45,Havale,Kış,4,6661.59,15,3.7,True,False,True,5,1084.46
RZV32430,2025-12-21 19:23:00,Aile,Lüks,36-45,Havale,Kış,3,8308.53,8,4.3,True,True,True,0,2188.59
RZV32431,2025-12-21 19:26:00,Çift,Royal,26-35,Kredi Kartı,Kış,3,6917.41,8,3.8,True,True,False,0,1471.57
RZV32432,2025-12-21 19:34:00,Arkadaş Grubu,Standart,18-25,Kredi Kartı,Kış,3,5543.11,10,3.6,True,True,False,3,1162.01
RZV32433,2025-12-21 19:47:00,Çift,Standart,36-45,Online Ödeme,Kış,3,5465.7,6,4.4,True,False,False,1,1054.66
RZV32434,2025-12-21 20:00:00,Çift,Standart,36-45,Kredi Kartı,Kış,2,3363.23,8,3.3,True,True,True,0,976.78
RZV32435,2025-12-21 20:04:00,Çift,Royal,36-45,Kredi Kartı,Kış,2,4959.81,14,4.4,False,True,False,1,770.63
RZV32436,2025-12-21 20:08:00,Arkadaş Grubu,Royal,46-60,Online Ödeme,Kış,2,4428.56,6,4.2,True,False,False,3,1052.77
RZV32437,2025-12-21 20:09:00,Çift,Lüks,46-60,Kredi Kartı,Kış,3,9375.8,13,4.1,True,True,True,1,1931.36
RZV32438,2025-12-21 20:17:00,Arkadaş Grubu,Lüks,36-45,Online Ödeme,Kış,4,11842.37,14,4.9,True,False,True,0,2000.63
RZV32439,2025-12-21 20:30:00,Aile,Standart,46-60,Kredi Kartı,Kış,7,12429.71,5,3.7,False,True,False,0,1532.9
RZV32440,2025-12-21 20:48:00,Arkadaş Grubu,Ekonomik,18-25,Nakit,Kış,2,2623.45,8,3.0,False,False,False,2,328.57
RZV32441,2025-12-21 21:22:00,Tek Kişi,Standart,26-35,Online Ödeme,Kış,1,1609.14,14,4.5,True,False,False,4,472.81
RZV32442,2025-12-21 21:34:00,Arkadaş Grubu,Standart,36-45,Kredi Kartı,Kış,2,3627.59,12,4.3,False,False,True,1,685.32
RZV32443,2025-12-21 21:44:00,Arkadaş Grubu,Lüks,26-35,Nakit,Kış,2,6035.89,18,4.1,False,True,True,2,1609.35
RZV32444,2025-12-21 21:53:00,Aile,Lüks,26-35,Kredi Kartı,Kış,5,15720.49,12,4.3,True,False,True,3,3266.32
RZV32445,2025-12-21 22:14:00,Tek Kişi,Royal,26-35,Kredi Kartı,Kış,2,4373.48,11,4.1,True,False,True,0,1328.89
RZV32446,2025-12-21 22:19:00,Çift,Royal,18-25,Online Ödeme,Kış,2,4869.81,11,3.9,True,False,True,4,969.54
RZV32447,2025-12-21 22:30:00,Tek Kişi,Royal,36-45,Nakit,Kış,1,2280.94,6,4.4,True,True,False,1,789.4
RZV32448,2025-12-21 22:36:00,Arkadaş Grubu,Standart,36-45,Nakit,Kış,2,3645.41,16,3.3,False,False,True,1,710.01
RZV32449,2025-12-21 22:46:00,Aile,Royal,18-25,Kredi Kartı,Kış,4,10375.86,11,3.9,True,False,False,0,1794.64
RZV32450,2025-12-21 22:54:00,Aile,Royal,18-25,Online Ödeme,Kış,5,10842.87,10,3.7,True,True,False,0,1863.01
RZV32451,2025-12-22 10:05:00,Aile,Ekonomik,26-35,Kredi Kartı,Kış,4,5328.77,19,3.3,False,False,False,4,293.37
RZV32452,2025-12-22 10:14:00,Aile,Royal,46-60,Kredi Kartı,Kış,5,10955.09,13,4.3,True,True,True,0,2212.31
RZV32453,2025-12-22 10:57:00,Çift,Standart,36-45,Havale,Kış,3,5464.66,7,3.4,True,False,False,3,949.46
RZV32454,2025-12-22 11:02:00,Arkadaş Grubu,Standart,36-45,Kredi Kartı,Kış,2,3144.68,12,3.8,True,True,False,0,949.91
RZV32455,2025-12-22 11:34:00,Çift,Ekonomik,36-45,Nakit,Kış,2,2394.45,11,3.1,False,False,False,2,277.48
RZV32456,2025-12-22 11:35:00,Çift,Royal,46-60,Kredi Kartı,Kış,2,4523.54,30,4.4,True,True,True,0,1265.14
RZV32457,2025-12-22 12:15:00,Çift,Royal,36-45,Online Ödeme,Kış,3,7465.35,7,4.2,True,True,True,1,1622.16
RZV32458,2025-12-22 12:31:00,Çift,Royal,36-45,Kredi Kartı,Kış,4,9124.99,8,4.2,True,True,False,0,1734.88
RZV32459,2025-12-22 12:36:00,Çift,Royal,36-45,Nakit,Kış,3,7277.21,13,4.5,True,True,True,3,1938.64
RZV32460,2025-12-22 12:38:00,Çift,Lüks,18-25,Kredi Kartı,Kış,2,6035.61,9,4.7,False,True,False,0,1037.29
RZV32461,2025-12-22 12:41:00,Çift,Standart,26-35,Kredi Kartı,Kış,3,5000.31,7,3.7,True,True,False,3,918.45
RZV32462,2025-12-22 13:13:00,Çift,Royal,26-35,Kredi Kartı,Kış,2,4797.59,16,4.4,True,True,False,1,1180.25
RZV32463,2025-12-22 13:13:00,Çift,Standart,46-60,Kredi Kartı,Kış,2,3140.37,8,4.2,True,False,False,0,744.23
RZV32464,2025-12-22 14:06:00,Aile,Standart,26-35,Havale,Kış,4,7311.6,21,3.8,True,False,False,0,682.49
RZV32465,2025-12-22 14:35:00,Arkadaş Grubu,Ekonomik,46-60,Kredi Kartı,Kış,3,3600.91,31,3.5,True,False,True,3,380.39
RZV32466,2025-12-22 14:53:00,Çift,Lüks,26-35,Online Ödeme,Kış,4,12804.94,27,4.0,True,False,False,4,1712.2
RZV32467,2025-12-22 15:37:00,Arkadaş Grubu,Ekonomik,36-45,Kredi Kartı,Kış,3,3839.33,35,2.9,True,True,True,1,686.93
RZV32468,2025-12-22 15:39:00,Aile,Royal,60+,Online Ödeme,Kış,3,7302.7,19,3.6,True,False,True,2,1565.08
RZV32469,2025-12-22 15:58:00,Çift,Standart,36-45,Kredi Kartı,Kış,2,3234.96,16,3.9,False,False,True,2,878.9
RZV32470,2025-12-22 17:59:00,Çift,Royal,60+,Nakit,Kış,2,4495.66,15,4.2,True,True,True,8,1400.72
RZV32471,2025-12-22 18:34:00,Aile,Royal,18-25,Kredi Kartı,Kış,3,7126.72,9,4.3,True,True,False,3,1807.63
RZV32472,2025-12-22 18:35:00,Çift,Royal,36-45,Kredi Kartı,Kış,2,4538.53,9,4.4,True,False,False,3,838.46
RZV32473,2025-12-22 19:04:00,Aile,Standart,46-60,Havale,Kış,5,8369.34,9,3.2,True,False,False,1,1031.01
RZV32474,2025-12-22 19:17:00,Aile,Royal,36-45,Havale,Kış,3,7054.63,8,4.4,False,True,True,4,1143.77
RZV32475,2025-12-22 19:27:00,Çift,Standart,26-35,Kredi Kartı,Kış,4,6488.45,10,3.9,True,True,False,1,892.28
RZV32476,2025-12-22 19:32:00,Aile,Standart,26-35,Kredi Kartı,Kış,4,6516.75,5,4.1,False,True,False,6,852.8
RZV32477,2025-12-22 19:57:00,Aile,Standart,46-60,Nakit,Kış,4,7443.16,14,3.7,False,True,True,3,838.21
RZV32478,2025-12-22 20:05:00,Çift,Standart,26-35,Kredi Kartı,Kış,2,3459.47,10,3.9,True,True,False,0,797.81
RZV32479,2025-12-22 20:26:00,Arkadaş Grubu,Lüks,26-35,Nakit,Kış,3,9517.4,8,4.5,True,True,True,1,1584.31
RZV32480,2025-12-22 21:38:00,Aile,Royal,46-60,Kredi Kartı,Kış,4,8655.09,6,3.9,False,True,False,3,1217.14
RZV32481,2025-12-22 21:51:00,Çift,Royal,26-35,Kredi Kartı,Kış,2,4285.83,8,3.2,True,True,False,1,1257.59
RZV32482,2025-12-22 22:02:00,Çift,Standart,46-60,Online Ödeme,Kış,4,6825.98,9,3.7,True,False,False,3,687.77
RZV32483,2025-12-22 22:35:00,Arkadaş Grubu,Standart,60+,Online Ödeme,Kış,2,3622.23,8,3.9,False,False,False,3,634.68
RZV32484,2025-12-22 22:54:00,Tek Kişi,Standart,46-60,Online Ödeme,Kış,2,3475.42,12,3.9,True,False,False,3,545.46
RZV32485,2025-12-23 10:08:00,Çift,Royal,18-25,Kredi Kartı,Kış,2,4873.13,8,3.9,True,True,True,0,1505.11
RZV32486,2025-12-23 12:30:00,Çift,Lüks,46-60,Online Ödeme,Kış,3,8281.25,16,4.8,True,False,True,4,2190.12
RZV32487,2025-12-23 12:33:00,Arkadaş Grubu,Royal,36-45,Havale,Kış,3,7823.39,11,4.6,False,True,True,1,1316.62
RZV32488,2025-12-23 13:17:00,Arkadaş Grubu,Standart,46-60,Online Ödeme,Kış,3,5130.29,8,3.6,True,False,False,4,708.13
RZV32489,2025-12-23 13:28:00,Çift,Royal,26-35,Kredi Kartı,Kış,2,4381.68,25,4.7,False,False,True,2,1351.46
RZV32490,2025-12-23 14:17:00,Arkadaş Grubu,Royal,46-60,Kredi Kartı,Kış,2,4678.32,45,3.8,True,True,True,3,1319.75
RZV32491,2025-12-23 14:26:00,Aile,Ekonomik,26-35,Online Ödeme,Kış,5,5829.26,22,3.0,True,True,False,2,474.63
RZV32492,2025-12-23 14:30:00,Arkadaş Grubu,Standart,60+,Kredi Kartı,Kış,4,6688.67,20,3.9,True,True,False,0,840.49
RZV32493,2025-12-23 14:40:00,Aile,Standart,26-35,Online Ödeme,Kış,4,7087.72,22,3.6,True,True,False,2,1185.91
RZV32494,2025-12-23 14:49:00,Arkadaş Grubu,Standart,36-45,Kredi Kartı,Kış,2,3280.0,44,3.2,False,False,False,0,726.46
RZV32495,2025-12-23 14:58:00,Çift,Lüks,26-35,Kredi Kartı,Kış,2,5727.59,21,4.4,True,False,True,0,1589.35
RZV32496,2025-12-23 15:07:00,Çift,Standart,18-25,Kredi Kartı,Kış,3,5114.63,24,3.8,False,False,False,0,552.11
RZV32497,2025-12-23 15:19:00,Aile,Lüks,18-25,Kredi Kartı,Kış,3,8922.3,12,4.7,True,True,True,3,2861.38
RZV32498,2025-12-23 16:06:00,Arkadaş Grubu,Standart,26-35,Online Ödeme,Kış,2,3377.66,24,4.2,True,False,False,1,619.37
RZV32499,2025-12-23 16:08:00,Arkadaş Grubu,Royal,36-45,Kredi Kartı,Kış,3,7164.05,25,4.3,False,False,True,1,923.46
RZV32500,2025-12-23 16:26:00,Aile,Royal,36-45,Nakit,Kış,4,8659.31,10,3.3,True,True,False,2,1995.25
RZV32501,2025-12-23 16:47:00,Aile,Lüks,36-45,Nakit,Kış,3,8879.07,23,4.6,True,True,True,6,2146.02
RZV32502,2025-12-23 17:33:00,Çift,Royal,46-60,Online Ödeme,Kış,2,5228.39,26,3.9,True,True,True,0,1616.92
RZV32503,2025-12-23 18:42:00,Arkadaş Grubu,Royal,46-60,Nakit,Kış,3,7517.47,11,4.3,True,False,True,0,1910.3
RZV32504,2025-12-23 18:57:00,Çift,Royal,36-45,Online Ödeme,Kış,2,4557.77,8,4.2,True,True,False,0,1369.37
RZV32505,2025-12-23 18:58:00,Aile,Royal,36-45,Online Ödeme,Kış,5,12322.96,10,4.2,True,True,True,3,1905.63
RZV32506,2025-12-23 19:28:00,Çift,Standart,26-35,Kredi Kartı,Kış,2,3284.33,10,3.6,True,True,False,0,919.37
RZV32507,2025-12-23 19:28:00,Aile,Royal,60+,Kredi Kartı,Kış,3,6699.48,10,4.2,True,True,False,1,1633.31
RZV32508,2025-12-23 20:18:00,Çift,Royal,36-45,Nakit,Kış,3,7530.63,7,4.6,False,False,False,0,1052.96
RZV32509,2025-12-23 20:54:00,Arkadaş Grubu,Lüks,46-60,Kredi Kartı,Kış,3,8406.61,8,5.0,True,True,False,3,2286.72
RZV32510,2025-12-23 21:52:00,Arkadaş Grubu,Standart,36-45,Online Ödeme,Kış,2,3643.87,11,3.7,False,True,True,0,780.72
RZV32511,2025-12-23 21:57:00,Çift,Lüks,46-60,Kredi Kartı,Kış,2,5807.69,12,4.5,True,True,False,1,1796.77
RZV32512,2025-12-23 21:58:00,Aile,Lüks,36-45,Online Ödeme,Kış,3,9383.47,22,4.3,True,True,True,0,1710.65
RZV32513,2025-12-23 22:20:00,Çift,Standart,46-60,Online Ödeme,Kış,3,4854.79,17,3.7,True,False,False,0,984.13
RZV32514,2025-12-24 10:10:00,Çift,Standart,46-60,Kredi Kartı,Kış,2,3503.86,14,3.9,True,True,False,0,671.66
RZV32515,2025-12-24 10:36:00,Arkadaş Grubu,Ekonomik,18-25,Kredi Kartı,Kış,3,3605.09,19,3.5,True,True,True,1,538.74
RZV32516,2025-12-24 10:52:00,Aile,Standart,26-35,Nakit,Kış,4,6149.69,13,3.6,True,False,True,0,1240.27
RZV32517,2025-12-24 11:01:00,Aile,Standart,26-35,Havale,Kış,4,7227.86,7,3.4,False,True,True,1,803.89
RZV32518,2025-12-24 11:57:00,Çift,Lüks,36-45,Online Ödeme,Kış,3,9560.75,13,4.3,True,True,True,5,2073.54
RZV32519,2025-12-24 12:04:00,Aile,Royal,36-45,Nakit,Kış,4,10244.61,6,4.2,True,False,False,1,1583.31
RZV32520,2025-12-24 12:11:00,Arkadaş Grubu,Lüks,36-45,Online Ödeme,Kış,3,8097.29,11,4.9,True,False,False,0,2043.24
RZV32521,2025-12-24 12:28:00,Tek Kişi,Lüks,26-35,Havale,Kış,1,3130.25,11,4.3,True,False,False,1,1053.27
RZV32522,2025-12-24 13:04:00,Aile,Ekonomik,26-35,Online Ödeme,Kış,3,4081.94,8,3.5,True,False,False,2,445.11
RZV32523,2025-12-24 13:21:00,Tek Kişi,Royal,36-45,Online Ödeme,Kış,2,4580.74,8,3.6,True,False,True,0,1296.16
RZV32524,2025-12-24 13:25:00,Tek Kişi,Standart,26-35,Online Ödeme,Kış,2,3379.91,9,3.1,True,True,False,0,685.28
RZV32525,2025-12-24 14:01:00,Aile,Ekonomik,46-60,Havale,Kış,3,3754.56,32,2.4,False,False,False,1,412.08
RZV32526,2025-12-24 14:04:00,Arkadaş Grubu,Royal,60+,Kredi Kartı,Kış,4,9405.95,14,4.8,False,False,False,0,1122.58
RZV32527,2025-12-24 14:27:00,Arkadaş Grubu,Royal,26-35,Online Ödeme,Kış,3,7635.09,22,4.3,True,False,False,8,1203.78
RZV32528,2025-12-24 14:41:00,Arkadaş Grubu,Lüks,18-25,Online Ödeme,Kış,3,8778.4,16,4.2,True,True,True,0,2047.89
RZV32529,2025-12-24 14:48:00,Aile,Lüks,18-25,Kredi Kartı,Kış,3,8572.22,32,4.0,True,False,False,0,1668.42
RZV32530,2025-12-24 14:53:00,Çift,Royal,60+,Nakit,Kış,2,4408.12,34,3.8,True,True,False,2,817.35
RZV32531,2025-12-24 14:59:00,Aile,Standart,26-35,Kredi Kartı,Kış,4,7037.78,30,4.2,True,True,False,1,891.25
RZV32532,2025-12-24 14:59:00,Arkadaş Grubu,Royal,36-45,Kredi Kartı,Kış,2,4364.16,33,4.0,True,True,True,1,1624.96
RZV32533,2025-12-24 15:32:00,Çift,Standart,26-35,Kredi Kartı,Kış,2,3101.6,23,3.9,True,False,True,0,901.38
RZV32534,2025-12-24 15:50:00,Çift,Lüks,26-35,Online Ödeme,Kış,4,12332.16,24,4.9,True,True,True,2,2225.52
RZV32535,2025-12-24 16:16:00,Tek Kişi,Lüks,46-60,Kredi Kartı,Kış,2,6181.2,26,4.7,True,True,False,3,1379.2
RZV32536,2025-12-24 17:01:00,Aile,Royal,26-35,Kredi Kartı,Kış,4,8947.05,27,4.5,False,True,False,0,1255.6
RZV32537,2025-12-24 17:10:00,Aile,Lüks,36-45,Online Ödeme,Kış,4,12988.1,29,3.7,True,True,False,2,2053.47
RZV32538,2025-12-24 17:11:00,Tek Kişi,Standart,18-25,Online Ödeme,Kış,1,1797.86,17,3.5,False,True,True,0,510.59
RZV32539,2025-12-24 17:15:00,Tek Kişi,Lüks,60+,Online Ödeme,Kış,2,6171.85,23,5.0,True,True,True,0,1883.58
RZV32540,2025-12-24 17:22:00,Çift,Standart,18-25,Kredi Kartı,Kış,4,7145.91,22,3.5,False,True,False,1,1118.13
RZV32541,2025-12-24 17:35:00,Çift,Standart,18-25,Kredi Kartı,Kış,3,5010.12,48,3.6,True,False,False,5,605.6
RZV32542,2025-12-24 17:48:00,Çift,Lüks,46-60,Kredi Kartı,Kış,2,5897.21,24,4.3,True,True,True,1,1718.97
RZV32543,2025-12-24 18:24:00,Arkadaş Grubu,Royal,26-35,Kredi Kartı,Kış,2,5112.44,7,4.3,True,True,True,0,1336.07
RZV32544,2025-12-24 18:27:00,Arkadaş Grubu,Royal,46-60,Online Ödeme,Kış,2,4308.2,6,4.8,True,True,False,0,1069.13
RZV32545,2025-12-24 18:31:00,Çift,Royal,26-35,Online Ödeme,Kış,3,7571.86,15,4.3,True,False,True,1,1629.18
RZV32546,2025-12-24 18:42:00,Aile,Lüks,26-35,Kredi Kartı,Kış,3,8831.41,25,5.0,True,False,True,0,2280.07
RZV32547,2025-12-24 18:49:00,Arkadaş Grubu,Standart,46-60,Online Ödeme,Kış,3,5063.25,5,4.1,False,True,False,3,998.66
RZV32548,2025-12-24 19:14:00,Çift,Royal,26-35,Kredi Kartı,Kış,3,6891.1,9,3.8,True,False,True,0,1141.06
RZV32549,2025-12-24 19:25:00,Çift,Lüks,18-25,Kredi Kartı,Kış,2,6077.42,10,3.9,False,True,True,2,1730.37
RZV32550,2025-12-24 19:30:00,Çift,Royal,26-35,Kredi Kartı,Kış,3,7390.86,10,3.4,True,True,False,5,1464.84
RZV32551,2025-12-24 19:44:00,Arkadaş Grubu,Standart,18-25,Nakit,Kış,2,3169.31,10,3.7,False,False,False,2,513.07
RZV32552,2025-12-24 20:29:00,Aile,Standart,26-35,Nakit,Kış,5,8611.72,17,3.6,True,False,True,0,1613.62
RZV32553,2025-12-24 20:41:00,Çift,Royal,46-60,Online Ödeme,Kış,2,4726.6,7,4.1,True,True,False,0,969.35
RZV32554,2025-12-24 20:58:00,Arkadaş Grubu,Royal,26-35,Havale,Kış,2,5028.38,12,4.1,True,True,False,0,1364.91
RZV32555,2025-12-24 21:44:00,Çift,Royal,46-60,Kredi Kartı,Kış,2,4803.11,6,4.6,True,False,False,0,812.49
RZV32556,2025-12-24 22:23:00,Aile,Standart,26-35,Online Ödeme,Kış,7,11732.38,5,3.3,False,True,False,0,1337.03
RZV32557,2025-12-24 22:25:00,Çift,Lüks,36-45,Online Ödeme,Kış,3,8976.64,19,4.7,True,True,False,0,2112.91
RZV32558,2025-12-24 22:51:00,Tek Kişi,Royal,26-35,Kredi Kartı,Kış,1,2375.51,10,4.3,True,True,False,2,901.35
RZV32559,2025-12-25 10:02:00,Çift,Royal,36-45,Nakit,Kış,2,5174.29,14,4.6,True,True,False,0,1028.55
RZV32560,2025-12-25 10:04:00,Arkadaş Grubu,Royal,26-35,Kredi Kartı,Kış,3,6871.38,11,4.4,False,True,True,1,1324.54
RZV32561,2025-12-25 10:18:00,Aile,Lüks,46-60,Kredi Kartı,Kış,3,8099.17,10,5.0,True,True,True,7,2649.71
RZV32562,2025-12-25 10:19:00,Arkadaş Grubu,Ekonomik,18-25,Kredi Kartı,Kış,4,5265.24,11,3.2,False,False,False,0,425.95
RZV32563,2025-12-25 10:40:00,Çift,Royal,36-45,Nakit,Kış,4,9717.72,9,4.4,True,True,True,0,2400.47
